tile,ra,dec,row
0533p560,53.3326450000000,56.0344440000000,3274
0534m167,53.4500150000000,-16.6588890000000,3275
0534m409,53.4068410000000,-40.8900000000000,14767
0534m500,53.4190950000000,-49.9766670000000,15410
0534p166,53.4500150000000,16.6588890000000,1804
0534p408,53.4068410000000,40.8900000000000,3276
0534p499,53.4190950000000,49.9766670000000,3277
0535m727,53.5150210000000,-72.6933330000000,14768
0535p726,53.5150210000000,72.6933330000000,3278
0536m091,53.6169750000000,-9.08666700000000,3279
0536m546,53.6176670000000,-54.5200000000000,15411
0536m621,53.6841530000000,-62.0922220000000,17177
0536p090,53.6169750000000,9.08666700000000,1805
0536p545,53.6176670000000,54.5200000000000,3280
0536p620,53.6841530000000,62.0922220000000,17778
0537m228,53.7559310000000,-22.7166670000000,3281
0537p227,53.7559310000000,22.7166670000000,1806
0538m107,53.8461020000000,-10.6011110000000,3282
0538p106,53.8461020000000,10.6011110000000,1807
0539m182,53.9208420000000,-18.1733330000000,3283
0539m303,53.9131760000000,-30.2888890000000,70
0539m334,53.9997800000000,-33.3177780000000,71
0539m485,53.9999960000000,-48.4622220000000,14769
0539p181,53.9208420000000,18.1733330000000,1808
0539p302,53.9131760000000,30.2888890000000,1809
0539p333,53.9997800000000,33.3177780000000,1810
0539p484,53.9999960000000,48.4622220000000,3284
0540m122,54.0772480000000,-12.1155560000000,3285
0540m273,54.0847130000000,-27.2600000000000,72
0540m364,54.0930680000000,-36.3466670000000,14770
0540m606,54.0009060000000,-60.5777780000000,16345
0540m712,54.0015570000000,-71.1788890000000,16346
0540p121,54.0772480000000,12.1155560000000,1811
0540p272,54.0847130000000,27.2600000000000,1812
0540p363,54.0930680000000,36.3466670000000,3286
0540p605,54.0009060000000,60.5777780000000,17779
0540p711,54.0015570000000,71.1788890000000,3287
0541m394,54.1938050000000,-39.3755560000000,14771
0541m440,54.1036600000000,-43.9188890000000,14772
0541p393,54.1938050000000,39.3755560000000,3288
0541p439,54.1036600000000,43.9188890000000,3289
0542m531,54.2471750000000,-53.0055560000000,14773
0542p530,54.2471750000000,53.0055560000000,3290
0543m137,54.3105290000000,-13.6300000000000,3291
0543p136,54.3105290000000,13.6300000000000,1813
0544m016,54.4539860000000,-1.51444400000000,3292
0544m031,54.4540210000000,-3.02888900000000,3293
0544m197,54.4001070000000,-19.6877780000000,3294
0544m243,54.4954060000000,-24.2311110000000,73
0544m697,54.4202860000000,-69.6644440000000,15412
0544p000,54.4539870000000,0.00000000000000,3295
0544p015,54.4539860000000,1.51444400000000,3296
0544p030,54.4540210000000,3.02888900000000,3297
0544p196,54.4001070000000,19.6877780000000,1814
0544p242,54.4954060000000,24.2311110000000,1815
0544p696,54.4202860000000,69.6644440000000,3298
0545m470,54.5459190000000,-46.9477780000000,14334
0545p469,54.5459190000000,46.9477780000000,3299
0546m046,54.6835060000000,-4.54333300000000,3300
0546m061,54.6837470000000,-6.05777800000000,3301
0546m425,54.6071040000000,-42.4044440000000,14774
0546p045,54.6835060000000,4.54333300000000,1816
0546p060,54.6837470000000,6.05777800000000,1817
0546p424,54.6071040000000,42.4044440000000,3302
0547m152,54.7825270000000,-15.1444440000000,3303
0547m319,54.7061510000000,-31.8033330000000,74
0547m591,54.7200780000000,-59.0633330000000,15413
0547p151,54.7825270000000,15.1444440000000,1818
0547p318,54.7061510000000,31.8033330000000,1819
0547p590,54.7200780000000,59.0633330000000,2454
0548m213,54.8880850000000,-21.2022220000000,3304
0548m288,54.8572530000000,-28.7744440000000,75
0548m349,54.8223950000000,-34.8322220000000,14335
0548m515,54.8350350000000,-51.4911110000000,14775
0548p212,54.8880850000000,21.2022220000000,1820
0548p287,54.8572530000000,28.7744440000000,1821
0548p348,54.8223950000000,34.8322220000000,1822
0548p514,54.8350350000000,51.4911110000000,3305
0549m076,54.9152520000000,-7.57222200000000,3306
0549m379,54.9477150000000,-37.8611110000000,14336
0549p075,54.9152520000000,7.57222200000000,1823
0549p378,54.9477150000000,37.8611110000000,3307
0550m167,55.0220750000000,-16.6588890000000,3308
0550m258,55.0002950000000,-25.7455560000000,76
0550p166,55.0220750000000,16.6588890000000,1824
0550p257,55.0002950000000,25.7455560000000,1825
0551m091,55.1488890000000,-9.08666700000000,3309
0551p090,55.1488890000000,9.08666700000000,1826
0553m107,55.3845630000000,-10.6011110000000,3310
0553m228,55.3848990000000,-22.7166670000000,3311
0553m409,55.3848720000000,-40.8900000000000,14337
0553m455,55.3845930000000,-45.4333330000000,14776
0553m576,55.3843640000000,-57.5488890000000,14777
0553m682,55.3831240000000,-68.1500000000000,14778
0553p106,55.3845630000000,10.6011110000000,1827
0553p227,55.3848990000000,22.7166670000000,1828
0553p408,55.3848720000000,40.8900000000000,3312
0553p454,55.3845930000000,45.4333330000000,3313
0553p575,55.3843640000000,57.5488890000000,2455
0553p681,55.3831240000000,68.1500000000000,3314
0555m182,55.5067490000000,-18.1733330000000,3315
0555p181,55.5067490000000,18.1733330000000,1829
0556m122,55.6223120000000,-12.1155560000000,3316
0556m303,55.6523110000000,-30.2888890000000,77
0556m667,55.6697600000000,-66.6355560000000,14779
0556p121,55.6223120000000,12.1155560000000,1830
0556p302,55.6523110000000,30.2888890000000,1831
0556p666,55.6697600000000,66.6355560000000,3317
0557m273,55.7748600000000,-27.2600000000000,78
0557m334,55.7997730000000,-33.3177780000000,79
0557m500,55.7416640000000,-49.9766670000000,14338
0557p272,55.7748600000000,27.2600000000000,1832
0557p333,55.7997730000000,33.3177780000000,1833
0557p499,55.7416640000000,49.9766670000000,3318
0558m137,55.8622580000000,-13.6300000000000,3319
0558p136,55.8622580000000,13.6300000000000,1834
0559m016,55.9665970000000,-1.51444400000000,3320
0559m031,55.9666330000000,-3.02888900000000,3321
0559m364,55.9583460000000,-36.3466670000000,14339
0559m561,55.9992770000000,-56.0344440000000,14780
0559m652,55.9226240000000,-65.1211110000000,14781
0559p000,55.9665980000000,0.00000000000000,3322
0559p015,55.9665970000000,1.51444400000000,1835
0559p030,55.9666330000000,3.02888900000000,1836
0559p363,55.9583460000000,36.3466670000000,1837
0559p560,55.9992770000000,56.0344440000000,2456
0559p651,55.9226240000000,65.1211110000000,2457
0560m197,56.0001100000000,-19.6877780000000,3323
0560p196,56.0001100000000,19.6877780000000,1838
0561m243,56.1467820000000,-24.2311110000000,80
0561m394,56.1292980000000,-39.3755560000000,14340
0561m440,56.1845700000000,-43.9188890000000,14341
0561m546,56.1708890000000,-54.5200000000000,14782
0561m637,56.1479480000000,-63.6066670000000,15414
0561p242,56.1467820000000,24.2311110000000,1839
0561p393,56.1292980000000,39.3755560000000,3324
0561p439,56.1845700000000,43.9188890000000,3325
0561p545,56.1708890000000,54.5200000000000,2458
0561p636,56.1479480000000,63.6066670000000,2459
0562m046,56.2024920000000,-4.54333300000000,3326
0562m061,56.2027400000000,-6.05777800000000,3327
0562m485,56.2499960000000,-48.4622220000000,14342
0562p045,56.2024920000000,4.54333300000000,1840
0562p060,56.2027400000000,6.05777800000000,1841
0562p484,56.2499960000000,48.4622220000000,3328
0563m152,56.3477420000000,-15.1444440000000,3329
0563p151,56.3477420000000,15.1444440000000,1842
0564m076,56.4406760000000,-7.57222200000000,3330
0564m319,56.4708650000000,-31.8033330000000,81
0564p075,56.4406760000000,7.57222200000000,1843
0564p318,56.4708650000000,31.8033330000000,1844
0565m167,56.5941340000000,-16.6588890000000,3331
0565m213,56.5024410000000,-21.2022220000000,3332
0565m288,56.5715420000000,-28.7744440000000,82
0565p166,56.5941340000000,16.6588890000000,1845
0565p212,56.5024410000000,21.2022220000000,1846
0565p287,56.5715420000000,28.7744440000000,1847
0566m091,56.6808020000000,-9.08666700000000,3333
0566m258,56.6669700000000,-25.7455560000000,83
0566m349,56.6498080000000,-34.8322220000000,15415
0566m425,56.6295890000000,-42.4044440000000,14783
0566p090,56.6808020000000,9.08666700000000,1848
0566p257,56.6669700000000,25.7455560000000,1849
0566p348,56.6498080000000,34.8322220000000,1850
0566p424,56.6295890000000,42.4044440000000,3334
0567m470,56.7277560000000,-46.9477780000000,14784
0567m531,56.7129560000000,-53.0055560000000,14785
0567p469,56.7277560000000,46.9477780000000,3335
0567p530,56.7129560000000,53.0055560000000,2460
0568m379,56.8424640000000,-37.8611110000000,14343
0568m621,56.8420450000000,-62.0922220000000,15416
0568p378,56.8424640000000,37.8611110000000,3336
0568p620,56.8420450000000,62.0922220000000,2461
0569m107,56.9230230000000,-10.6011110000000,3337
0569p106,56.9230230000000,10.6011110000000,1851
0570m182,57.0926560000000,-18.1733330000000,3338
0570m228,57.0138660000000,-22.7166670000000,3339
0570m606,57.0009570000000,-60.5777780000000,14786
0570p181,57.0926560000000,18.1733330000000,1852
0570p227,57.0138660000000,22.7166670000000,1853
0570p605,57.0009570000000,60.5777780000000,2462
0571m122,57.1673760000000,-12.1155560000000,3340
0571p121,57.1673760000000,12.1155560000000,1854
0572m515,57.2191670000000,-51.4911110000000,14787
0572p514,57.2191670000000,51.4911110000000,2463
0573m303,57.3914460000000,-30.2888890000000,84
0573m409,57.3629040000000,-40.8900000000000,14344
0573p302,57.3914460000000,30.2888890000000,1855
0573p408,57.3629040000000,40.8900000000000,3341
0574m016,57.4792080000000,-1.51444400000000,3342
0574m031,57.4792440000000,-3.02888900000000,3343
0574m137,57.4139870000000,-13.6300000000000,3344
0574m273,57.4650080000000,-27.2600000000000,85
0574p000,57.4792090000000,0.00000000000000,1856
0574p015,57.4792080000000,1.51444400000000,3345
0574p030,57.4792440000000,3.02888900000000,1857
0574p136,57.4139870000000,13.6300000000000,1858
0574p272,57.4650080000000,27.2600000000000,1859
0575m334,57.5997660000000,-33.3177780000000,86
0575m455,57.5147700000000,-45.4333330000000,14788
0575p333,57.5997660000000,33.3177780000000,3346
0575p454,57.5147700000000,45.4333330000000,3347
0576m197,57.6001130000000,-19.6877780000000,3348
0576m591,57.6000820000000,-59.0633330000000,14789
0576m788,57.6056940000000,-78.7511110000000,15417
0576m849,57.6175130000000,-84.8088890000000,87
0576p196,57.6001130000000,19.6877780000000,1860
0576p590,57.6000820000000,59.0633330000000,2464
0576p787,57.6056940000000,78.7511110000000,2465
0576p848,57.6175130000000,84.8088890000000,2466
0577m046,57.7214780000000,-4.54333300000000,3349
0577m061,57.7217330000000,-6.05777800000000,3350
0577m243,57.7981570000000,-24.2311110000000,88
0577p045,57.7214780000000,4.54333300000000,3351
0577p060,57.7217330000000,6.05777800000000,3352
0577p242,57.7981570000000,24.2311110000000,1861
0578m364,57.8236240000000,-36.3466670000000,16347
0578m773,57.8611570000000,-77.2366670000000,14790
0578p363,57.8236240000000,36.3466670000000,3353
0578p772,57.8611570000000,77.2366670000000,2467
0579m076,57.9661000000000,-7.57222200000000,3354
0579m152,57.9129570000000,-15.1444440000000,3355
0579p075,57.9661000000000,7.57222200000000,1862
0579p151,57.9129570000000,15.1444440000000,1863
0580m394,58.0647910000000,-39.3755560000000,14345
0580m500,58.0642340000000,-49.9766670000000,14346
0580m758,58.0672130000000,-75.7222220000000,14791
0580m833,58.0658210000000,-83.2944440000000,15418
0580p393,58.0647910000000,39.3755560000000,3356
0580p499,58.0642340000000,49.9766670000000,2468
0580p757,58.0672130000000,75.7222220000000,2469
0580p832,58.0658210000000,83.2944440000000,2470
0581m167,58.1661930000000,-16.6588890000000,3357
0581m213,58.1167960000000,-21.2022220000000,3358
0581m576,58.1535820000000,-57.5488890000000,14792
0581p166,58.1661930000000,16.6588890000000,1864
0581p212,58.1167960000000,21.2022220000000,1865
0581p575,58.1535820000000,57.5488890000000,2471
0582m091,58.2127160000000,-9.08666700000000,3359
0582m288,58.2858310000000,-28.7744440000000,89
0582m319,58.2355800000000,-31.8033330000000,90
0582m440,58.2654800000000,-43.9188890000000,14347
0582m743,58.2372180000000,-74.2077780000000,14348
0582p090,58.2127160000000,9.08666700000000,1866
0582p287,58.2858310000000,28.7744440000000,1867
0582p318,58.2355800000000,31.8033330000000,3360
0582p439,58.2654800000000,43.9188890000000,3361
0582p742,58.2372180000000,74.2077780000000,2472
0583m258,58.3336460000000,-25.7455560000000,91
0583m727,58.3800230000000,-72.6933330000000,14349
0583m818,58.3767690000000,-81.7800000000000,14793
0583p257,58.3336460000000,25.7455560000000,1868
0583p726,58.3800230000000,72.6933330000000,3362
0583p817,58.3767690000000,81.7800000000000,2473
0584m107,58.4614830000000,-10.6011110000000,3363
0584m349,58.4772220000000,-34.8322220000000,2474
0584m485,58.4999960000000,-48.4622220000000,14350
0584p106,58.4614830000000,10.6011110000000,1869
0584p348,58.4772220000000,34.8322220000000,3364
0584p484,58.4999960000000,48.4622220000000,2475
0585m712,58.5016870000000,-71.1788890000000,14794
0585m803,58.5999800000000,-80.2655560000000,14795
0585p711,58.5016870000000,71.1788890000000,3365
0585p802,58.5999800000000,80.2655560000000,2476
0586m182,58.6785630000000,-18.1733330000000,3366
0586m228,58.6428340000000,-22.7166670000000,3367
0586m425,58.6520740000000,-42.4044440000000,14351
0586m561,58.6659090000000,-56.0344440000000,14796
0586m697,58.6064620000000,-69.6644440000000,14797
0586p181,58.6785630000000,18.1733330000000,1870
0586p227,58.6428340000000,22.7166670000000,1871
0586p424,58.6520740000000,42.4044440000000,3368
0586p560,58.6659090000000,56.0344440000000,2477
0586p696,58.6064620000000,69.6644440000000,3369
0587m122,58.7124400000000,-12.1155560000000,3370
0587m379,58.7372130000000,-37.8611110000000,16348
0587m546,58.7241110000000,-54.5200000000000,14352
0587p121,58.7124400000000,12.1155560000000,1872
0587p378,58.7372130000000,37.8611110000000,3371
0587p545,58.7241110000000,54.5200000000000,2478
0589m016,58.9918180000000,-1.51444400000000,3372
0589m031,58.9918560000000,-3.02888900000000,3373
0589m137,58.9657170000000,-13.6300000000000,3374
0589m470,58.9095930000000,-46.9477780000000,14353
0589p000,58.9918200000000,0.00000000000000,3375
0589p015,58.9918180000000,1.51444400000000,3376
0589p030,58.9918560000000,3.02888900000000,1873
0589p136,58.9657170000000,13.6300000000000,1874
0589p469,58.9095930000000,46.9477780000000,3377
0591m273,59.1551550000000,-27.2600000000000,92
0591m303,59.1305810000000,-30.2888890000000,2479
0591m531,59.1787360000000,-53.0055560000000,14354
0591p272,59.1551550000000,27.2600000000000,1875
0591p302,59.1305810000000,30.2888890000000,1876
0591p530,59.1787360000000,53.0055560000000,2480
0592m046,59.2404650000000,-4.54333300000000,3378
0592m061,59.2407260000000,-6.05777800000000,3379
0592m197,59.2001160000000,-19.6877780000000,3380
0592p045,59.2404650000000,4.54333300000000,1877
0592p060,59.2407260000000,6.05777800000000,1878
0592p196,59.2001160000000,19.6877780000000,2481
0593m334,59.3997590000000,-33.3177780000000,93
0593m409,59.3409350000000,-40.8900000000000,14355
0593m667,59.3810780000000,-66.6355560000000,14356
0593m682,59.3390620000000,-68.1500000000000,14357
0593p333,59.3997590000000,33.3177780000000,3381
0593p408,59.3409350000000,40.8900000000000,3382
0593p666,59.3810780000000,66.6355560000000,3383
0593p681,59.3390620000000,68.1500000000000,3384
0594m076,59.4915230000000,-7.57222200000000,3385
0594m152,59.4781720000000,-15.1444440000000,3386
0594m243,59.4495330000000,-24.2311110000000,3387
0594m637,59.4507680000000,-63.6066670000000,14798
0594m652,59.4177880000000,-65.1211110000000,14799
0594p075,59.4915230000000,7.57222200000000,2482
0594p151,59.4781720000000,15.1444440000000,2483
0594p242,59.4495330000000,24.2311110000000,2484
0594p636,59.4507680000000,63.6066670000000,3388
0594p651,59.4177880000000,65.1211110000000,2485
0596m364,59.6889020000000,-36.3466670000000,2486
0596m455,59.6449460000000,-45.4333330000000,14358
0596m515,59.6032990000000,-51.4911110000000,14359
0596p363,59.6889020000000,36.3466670000000,3389
0596p454,59.6449460000000,45.4333330000000,2487
0596p514,59.6032990000000,51.4911110000000,2488
0597m091,59.7446290000000,-9.08666700000000,3390
0597m167,59.7382520000000,-16.6588890000000,3391
0597m213,59.7311520000000,-21.2022220000000,3392
0597p090,59.7446290000000,9.08666700000000,2489
0597p166,59.7382520000000,16.6588890000000,2490
0597p212,59.7311520000000,21.2022220000000,2491
0599m107,59.9999430000000,-10.6011110000000,3393
0599m621,59.9999360000000,-62.0922220000000,14800
0599m864,59.9594320000000,-86.3233330000000,94
0599m879,59.9821440000000,-87.8377780000000,95
0599p106,59.9999430000000,10.6011110000000,2492
0599p620,59.9999360000000,62.0922220000000,3394
0599p863,59.9594320000000,86.3233330000000,17780
0599p878,59.9821440000000,87.8377780000000,17781
0600m258,60.0003210000000,-25.7455560000000,3395
0600m288,60.0001200000000,-28.7744440000000,3396
0600m319,60.0002940000000,-31.8033330000000,2493
0600m394,60.0002840000000,-39.3755560000000,15419
0600m606,60.0010070000000,-60.5777780000000,14360
0600m894,60.0921860000000,-89.3522220000000,96
0600p257,60.0003210000000,25.7455560000000,2494
0600p287,60.0001200000000,28.7744440000000,3397
0600p318,60.0002940000000,31.8033330000000,3398
0600p393,60.0002840000000,39.3755560000000,3399
0600p605,60.0010070000000,60.5777780000000,3400
0600p893,60.0921860000000,89.3522220000000,16349
0602m122,60.2575040000000,-12.1155560000000,3401
0602m182,60.2644700000000,-18.1733330000000,3402
0602m228,60.2718020000000,-22.7166670000000,3403
0602p121,60.2575040000000,12.1155560000000,2495
0602p181,60.2644700000000,18.1733330000000,2496
0602p227,60.2718020000000,22.7166670000000,2497
0603m349,60.3046350000000,-34.8322220000000,2498
0603m440,60.3463900000000,-43.9188890000000,14361
0603m500,60.3868030000000,-49.9766670000000,14362
0603p348,60.3046350000000,34.8322220000000,3404
0603p439,60.3463900000000,43.9188890000000,2499
0603p499,60.3868030000000,49.9766670000000,2500
0604m591,60.4800860000000,-59.0633330000000,14801
0604p590,60.4800860000000,59.0633330000000,3405
0605m016,60.5044290000000,-1.51444400000000,3406
0605m031,60.5044680000000,-3.02888900000000,3407
0605m137,60.5174460000000,-13.6300000000000,3408
0605p000,60.5044300000000,0.00000000000000,3409
0605p015,60.5044290000000,1.51444400000000,3410
0605p030,60.5044680000000,3.02888900000000,2501
0605p136,60.5174460000000,13.6300000000000,2502
0606m379,60.6319620000000,-37.8611110000000,2503
0606m425,60.6745600000000,-42.4044440000000,14363
0606p378,60.6319620000000,37.8611110000000,3411
0606p424,60.6745600000000,42.4044440000000,3412
0607m046,60.7594510000000,-4.54333300000000,3413
0607m061,60.7597190000000,-6.05777800000000,3414
0607m485,60.7499950000000,-48.4622220000000,14035
0607p045,60.7594510000000,4.54333300000000,2504
0607p060,60.7597190000000,6.05777800000000,2505
0607p484,60.7499950000000,48.4622220000000,2506
0608m197,60.8001200000000,-19.6877780000000,3415
0608m273,60.8453020000000,-27.2600000000000,2507
0608m303,60.8697150000000,-30.2888890000000,2508
0608p196,60.8001200000000,19.6877780000000,2509
0608p272,60.8453020000000,27.2600000000000,2510
0608p302,60.8697150000000,30.2888890000000,3416
0609m576,60.9228010000000,-57.5488890000000,14364
0609p575,60.9228010000000,57.5488890000000,3417
0610m076,61.0169470000000,-7.57222200000000,3418
0610m152,61.0433870000000,-15.1444440000000,3419
0610m470,61.0914290000000,-46.9477780000000,14036
0610p075,61.0169470000000,7.57222200000000,2511
0610p151,61.0433870000000,15.1444440000000,2512
0610p469,61.0914290000000,46.9477780000000,2513
0611m243,61.1009090000000,-24.2311110000000,3420
0611m334,61.1997510000000,-33.3177780000000,2514
0611p242,61.1009090000000,24.2311110000000,2515
0611p333,61.1997510000000,33.3177780000000,3421
0612m091,61.2765430000000,-9.08666700000000,3422
0612m546,61.2773330000000,-54.5200000000000,14037
0612p090,61.2765430000000,9.08666700000000,2516
0612p545,61.2773330000000,54.5200000000000,3423
0613m167,61.3103120000000,-16.6588890000000,3424
0613m213,61.3455070000000,-21.2022220000000,3425
0613m409,61.3189660000000,-40.8900000000000,16350
0613m561,61.3325410000000,-56.0344440000000,14365
0613p166,61.3103120000000,16.6588890000000,2517
0613p212,61.3455070000000,21.2022220000000,2518
0613p408,61.3189660000000,40.8900000000000,2519
0613p560,61.3325410000000,56.0344440000000,3426
0615m107,61.5384030000000,-10.6011110000000,3427
0615m364,61.5541800000000,-36.3466670000000,2520
0615p106,61.5384030000000,10.6011110000000,2521
0615p363,61.5541800000000,36.3466670000000,3428
0616m258,61.6669970000000,-25.7455560000000,3429
0616m531,61.6445170000000,-53.0055560000000,14038
0616p257,61.6669970000000,25.7455560000000,3430
0616p530,61.6445170000000,53.0055560000000,3431
0617m288,61.7144100000000,-28.7744440000000,2522
0617m319,61.7650090000000,-31.8033330000000,2523
0617m455,61.7751230000000,-45.4333330000000,14039
0617p287,61.7144100000000,28.7744440000000,3432
0617p318,61.7650090000000,31.8033330000000,3433
0617p454,61.7751230000000,45.4333330000000,2524
0618m122,61.8025690000000,-12.1155560000000,3434
0618m182,61.8503780000000,-18.1733330000000,3435
0618p121,61.8025690000000,12.1155560000000,2525
0618p181,61.8503780000000,18.1733330000000,2526
0619m228,61.9007690000000,-22.7166670000000,3436
0619m394,61.9357770000000,-39.3755560000000,2527
0619m515,61.9874310000000,-51.4911110000000,14040
0619p227,61.9007690000000,22.7166670000000,2528
0619p393,61.9357770000000,39.3755560000000,2529
0619p514,61.9874310000000,51.4911110000000,3437
0620m016,62.0170400000000,-1.51444400000000,3438
0620m031,62.0170800000000,-3.02888900000000,3439
0620m137,62.0691760000000,-13.6300000000000,3440
0620p000,62.0170410000000,0.00000000000000,3441
0620p015,62.0170400000000,1.51444400000000,3442
0620p030,62.0170800000000,3.02888900000000,2530
0620p136,62.0691760000000,13.6300000000000,2531
0621m349,62.1320480000000,-34.8322220000000,2532
0621p348,62.1320480000000,34.8322220000000,3443
0622m046,62.2784370000000,-4.54333300000000,3444
0622m061,62.2787120000000,-6.05777800000000,3445
0622p045,62.2784370000000,4.54333300000000,2533
0622p060,62.2787120000000,6.05777800000000,2534
0624m197,62.4001230000000,-19.6877780000000,3446
0624m440,62.4273000000000,-43.9188890000000,14802
0624p196,62.4001230000000,19.6877780000000,3447
0624p439,62.4273000000000,43.9188890000000,2535
0625m076,62.5423710000000,-7.57222200000000,3448
0625m273,62.5354500000000,-27.2600000000000,2536
0625m379,62.5267110000000,-37.8611110000000,2537
0625p075,62.5423710000000,7.57222200000000,2538
0625p272,62.5354500000000,27.2600000000000,3449
0625p378,62.5267110000000,37.8611110000000,2539
0626m152,62.6086020000000,-15.1444440000000,3450
0626m303,62.6088500000000,-30.2888890000000,2540
0626m425,62.6970450000000,-42.4044440000000,15420
0626p151,62.6086020000000,15.1444440000000,2541
0626p302,62.6088500000000,30.2888890000000,3451
0626p424,62.6970450000000,42.4044440000000,2542
0627m243,62.7522850000000,-24.2311110000000,3452
0627m500,62.7093720000000,-49.9766670000000,14041
0627m637,62.7535890000000,-63.6066670000000,14366
0627m697,62.7926380000000,-69.6644440000000,16351
0627p242,62.7522850000000,24.2311110000000,3453
0627p499,62.7093720000000,49.9766670000000,3454
0627p636,62.7535890000000,63.6066670000000,3455
0627p696,62.7926380000000,69.6644440000000,3456
0628m091,62.8084560000000,-9.08666700000000,3457
0628m167,62.8823710000000,-16.6588890000000,3458
0628p090,62.8084560000000,9.08666700000000,2543
0628p166,62.8823710000000,16.6588890000000,3459
0629m213,62.9598630000000,-21.2022220000000,3460
0629m334,62.9997440000000,-33.3177780000000,2544
0629m485,62.9999950000000,-48.4622220000000,14042
0629m652,62.9129520000000,-65.1211110000000,14803
0629p212,62.9598630000000,21.2022220000000,3461
0629p333,62.9997440000000,33.3177780000000,3462
0629p484,62.9999950000000,48.4622220000000,3463
0629p651,62.9129520000000,65.1211110000000,3464
0630m107,63.0768630000000,-10.6011110000000,3465
0630m606,63.0010570000000,-60.5777780000000,14367
0630m667,63.0923950000000,-66.6355560000000,14804
0630m712,63.0018170000000,-71.1788890000000,15421
0630p106,63.0768630000000,10.6011110000000,2545
0630p605,63.0010570000000,60.5777780000000,3466
0630p666,63.0923950000000,66.6355560000000,3467
0630p711,63.0018170000000,71.1788890000000,3468
0631m621,63.1578270000000,-62.0922220000000,14368
0631p620,63.1578270000000,62.0922220000000,3469
0632m409,63.2969970000000,-40.8900000000000,2546
0632m470,63.2732660000000,-46.9477780000000,14369
0632m682,63.2949990000000,-68.1500000000000,15422
0632m727,63.2450250000000,-72.6933330000000,14370
0632p408,63.2969970000000,40.8900000000000,2547
0632p469,63.2732660000000,46.9477780000000,3470
0632p681,63.2949990000000,68.1500000000000,3471
0632p726,63.2450250000000,72.6933330000000,2548
0633m122,63.3476330000000,-12.1155560000000,3472
0633m258,63.3336730000000,-25.7455560000000,3473
0633m591,63.3600900000000,-59.0633330000000,14371
0633p121,63.3476330000000,12.1155560000000,3474
0633p257,63.3336730000000,25.7455560000000,2549
0633p590,63.3600900000000,59.0633330000000,3475
0634m182,63.4362850000000,-18.1733330000000,3476
0634m288,63.4286990000000,-28.7744440000000,2550
0634m364,63.4194580000000,-36.3466670000000,2551
0634p181,63.4362850000000,18.1733330000000,3477
0634p287,63.4286990000000,28.7744440000000,3478
0634p363,63.4194580000000,36.3466670000000,2552
0635m016,63.5296510000000,-1.51444400000000,3479
0635m031,63.5296910000000,-3.02888900000000,3480
0635m228,63.5297370000000,-22.7166670000000,3481
0635m319,63.5297240000000,-31.8033330000000,2553
0635m743,63.5315100000000,-74.2077780000000,14372
0635p000,63.5296520000000,0.00000000000000,3482
0635p015,63.5296510000000,1.51444400000000,2554
0635p030,63.5296910000000,3.02888900000000,3483
0635p227,63.5297370000000,22.7166670000000,3484
0635p318,63.5297240000000,31.8033330000000,3485
0635p742,63.5315100000000,74.2077780000000,2555
0636m137,63.6209050000000,-13.6300000000000,3486
0636m576,63.6920190000000,-57.5488890000000,14043
0636p136,63.6209050000000,13.6300000000000,3487
0636p575,63.6920190000000,57.5488890000000,3488
0637m046,63.7974230000000,-4.54333300000000,3489
0637m061,63.7977050000000,-6.05777800000000,3490
0637p045,63.7974230000000,4.54333300000000,2556
0637p060,63.7977050000000,6.05777800000000,3491
0638m394,63.8712700000000,-39.3755560000000,2557
0638m546,63.8305560000000,-54.5200000000000,14044
0638m758,63.8739340000000,-75.7222220000000,14805
0638p393,63.8712700000000,39.3755560000000,2558
0638p545,63.8305560000000,54.5200000000000,3492
0638p757,63.8739340000000,75.7222220000000,3493
0639m349,63.9594610000000,-34.8322220000000,2559
0639m455,63.9053000000000,-45.4333330000000,15423
0639m561,63.9991740000000,-56.0344440000000,14045
0639p348,63.9594610000000,34.8322220000000,2560
0639p454,63.9053000000000,45.4333330000000,3494
0639p560,63.9991740000000,56.0344440000000,3495
0640m076,64.0677940000000,-7.57222200000000,3496
0640m197,64.0001260000000,-19.6877780000000,3497
0640p075,64.0677940000000,7.57222200000000,3498
0640p196,64.0001260000000,19.6877780000000,3499
0641m152,64.1738170000000,-15.1444440000000,3500
0641m531,64.1102980000000,-53.0055560000000,14046
0641p151,64.1738170000000,15.1444440000000,3501
0641p530,64.1102980000000,53.0055560000000,3502
0642m273,64.2255970000000,-27.2600000000000,3503
0642m773,64.2901740000000,-77.2366670000000,14806
0642p272,64.2255970000000,27.2600000000000,97
0642p772,64.2901740000000,77.2366670000000,3504
0643m091,64.3403700000000,-9.08666700000000,3505
0643m303,64.3479850000000,-30.2888890000000,2561
0643m515,64.3715630000000,-51.4911110000000,14047
0643p090,64.3403700000000,9.08666700000000,3506
0643p302,64.3479850000000,30.2888890000000,98
0643p514,64.3715630000000,51.4911110000000,3507
0644m167,64.4544300000000,-16.6588890000000,3508
0644m243,64.4036610000000,-24.2311110000000,3509
0644m379,64.4214590000000,-37.8611110000000,2562
0644p166,64.4544300000000,16.6588890000000,3510
0644p242,64.4036610000000,24.2311110000000,99
0644p378,64.4214590000000,37.8611110000000,2563
0645m213,64.5742180000000,-21.2022220000000,3511
0645m440,64.5082100000000,-43.9188890000000,17178
